,alpha,n_dim,n_cals,n_trials,noise_type,test_coverage_avg,test_coverage_1std,coverage_vol_avg,coverage_vol_1std,coverage_max_length_median,runtime_avg
0,0.1,2,30,200,Cauchy,0.9425,0.05355895403934756,1262027.5046037743,11525393.367497275,59.240245449547146,0.00039660573005676267
1,0.1,2,50,200,Cauchy,0.9265718749999999,0.05255788331785864,2736.760534867995,8492.47474648596,34.87880938360964,0.0003616809844970703
2,0.1,2,100,200,Cauchy,0.908696875,0.04030864831527344,352.34654369745954,318.75236270993634,19.50276227312598,0.00037730574607849123
3,0.1,2,300,200,Cauchy,0.90168125,0.024658581832242232,213.8633498000232,113.96737255491608,15.425476692150145,0.000382227897644043
4,0.1,2,500,200,Cauchy,0.903428125,0.019712918553549324,201.9083930201565,74.65576337250167,15.246492297052834,0.0003571605682373047
5,0.1,2,1000,200,Cauchy,0.9036875000000001,0.015310593025548352,192.12704481722318,47.98451160198166,14.930241905210812,0.0004574370384216309
6,0.1,10,30,200,Cauchy,0.9309562499999999,0.06807765429831808,4.6658511148638405e+48,6.598506776759099e+49,1304.5890174639708,0.0003166604042053223
7,0.1,10,50,200,Cauchy,0.92085625,0.05075034926668934,1.4487750963251899e+35,2.0438016536325748e+36,533.7132959484663,0.00033653378486633303
8,0.1,10,100,200,Cauchy,0.8997625,0.042115210491862315,1.3129339698615039e+23,8.464044756593674e+23,341.68197171155396,0.0003719520568847656
9,0.1,10,300,200,Cauchy,0.9005156249999999,0.02805189672345333,1.1921387906018026e+21,7.548548847045534e+21,343.48776806929095,0.00041740298271179197
10,0.1,10,500,200,Cauchy,0.8971875,0.020005593595932816,5.4757179727828386e+19,2.8466178938986784e+20,343.5472222949346,0.0005075228214263916
11,0.1,10,1000,200,Cauchy,0.899078125,0.015323656649931834,2.1709300714007052e+19,4.056418426171732e+19,365.07056805142156,0.0006860268115997315
